Order ID,Material Cost,Labor Cost,Total Price Charged
O007288,335.02,276.84,708.7699999999999
O007289,183.83,286.41,572.61
O007290,323.65,306.48,753.24
O007291,102.66,181.12,445.96999999999997
O007292,498.74,176.72,794.0500000000001
O007293,235.28,212.21,643.53
O007294,301.36,204.24,670.79
O007295,273.6,297.53,710.55
O007296,409.75,190.43,664.9300000000001
O007297,126.95,256.41,411.54
O007298,302.56,228.8,701.1
O007299,133.57,87.63,369.09
O007300,241.17,224.86,536.16
O007301,328.46,94.81,542.31
O007302,472.13,272.85,781.65
O007303,126.02,212.64,438.91999999999996
O007304,339.29,125.87,576.9
O007305,275.75,86.01,526.31
O007306,389.39,69.11,568.86
O007307,211.89,273.89,604.62
O007308,265.64,61.9,390.67999999999995
O007309,400.18,60.77,507.7
O007310,385.87,209.42,640.87
O007311,268.99,232.4,578.5699999999999
O007312,146.93,107.0,374.45
O007313,199.45,313.15,533.3799999999999
O007314,174.35,268.15,479.13
O007315,134.37,159.51,491.65999999999997
O007316,463.37,64.62,662.26
O007317,338.16,296.1,663.9399999999999
O007318,55.13,78.05,285.99
O007319,91.06,382.33,659.9
O007320,360.0,214.54,683.55
O007321,159.12,358.42,636.0799999999999
O007322,347.84,128.31,502.15
O007323,439.74,68.4,642.63
O007324,52.18,63.55,296.54999999999995
O007325,238.98,217.35,575.0799999999999
O007326,454.54,72.28,562.9000000000001
O007327,286.35,399.67,829.97
O007328,281.81,205.99,573.52
O007329,64.03,139.44,256.57
O007330,280.02,71.34,495.97
O007331,85.04,174.18,332.41
O007332,215.97,331.54,628.72
O007333,235.33,372.85,631.8000000000001
O007334,337.72,324.97,785.59
O007335,330.43,389.09,755.4499999999999
O007336,318.71,169.84,592.0799999999999
O007337,469.2,191.18,721.0699999999999
O007338,309.76,244.59,676.38
O007339,352.46,280.33,831.7099999999999
O007340,229.77,240.89,633.5999999999999
O007341,415.92,392.85,843.0699999999999
O007342,53.12,283.33,357.13
O007343,170.01,209.09,472.37
O007344,449.43,52.08,626.24
O007345,346.51,241.04,763.15
O007346,352.86,314.65,848.68
O007347,302.44,145.99,597.14
O007348,423.01,340.27,935.23
O007349,468.17,352.09,994.52
O007350,471.04,111.17,610.1800000000001
O007351,236.81,348.38,755.6300000000001
O007352,410.77,97.57,637.63
O007353,425.69,258.65,873.8299999999999
O007354,460.34,155.22,717.7199999999999
O007355,73.81,44.0,287.69
O007356,260.08,160.13,480.02
O007357,338.02,370.69,876.87
O007358,301.1,254.4,666.29
O007359,88.81,273.65,442.05999999999995
O007360,69.64,145.12,310.94
O007361,368.06,345.79,866.45
O007362,357.12,160.17,537.67
O007363,384.34,202.77,717.81
O007364,210.39,249.5,625.71
O007365,369.77,86.03,476.88999999999993
O007366,427.94,45.14,661.66
O007367,335.78,178.1,642.73
O007368,248.53,135.63,559.88
O007369,128.77,75.57,322.07
O007370,245.29,192.48,587.65
O007371,469.31,47.6,616.4499999999999
O007372,308.74,110.72,502.34000000000003
O007373,446.71,47.21,608.0
O007374,131.89,388.95,562.03
O007375,52.41,219.89,307.29999999999995
O007376,278.25,209.86,652.56
O007377,200.89,37.4,280.85
O007378,219.6,135.36,474.32000000000005
O007379,67.25,260.77,373.28
O007380,156.4,36.83,347.55
O007381,456.28,335.77,978.77
O007382,447.16,75.27,630.23
O007383,455.25,365.48,943.4200000000001
O007384,253.58,204.73,579.77
O007385,62.56,249.99,440.78
O007386,153.99,234.18,558.2
O007387,282.29,384.13,810.47
O007388,475.77,233.33,766.88
O007389,188.39,270.9,565.39
O007390,333.96,208.83,699.6999999999999
O007391,79.14,330.86,513.52
O007392,237.3,115.8,510.61
O007393,318.26,249.93,657.4200000000001
O007394,182.12,69.56,333.22
O007395,94.63,163.29,416.78
O007396,329.46,390.43,809.4399999999999
O007397,265.62,90.69,454.03
O007398,227.94,381.54,695.83
O007399,298.56,145.22,625.5699999999999
O007400,434.04,288.53,773.6899999999999
O007401,290.92,309.19,664.6800000000001
O007402,422.72,116.2,656.6100000000001
O007403,236.61,98.94,488.03
O007404,164.85,259.49,445.06000000000006
O007405,70.11,343.71,532.48
O007406,451.21,366.76,941.07
O007407,69.7,354.74,542.8
O007408,456.57,138.05,761.4200000000001
O007409,153.71,188.54,493.1
O007410,413.79,234.38,818.1400000000001
O007411,266.19,399.96,697.1999999999999
O007412,488.19,231.76,748.5300000000001
O007413,293.71,244.43,613.18
O007414,352.7,281.93,690.36
O007415,117.76,181.31,334.33
O007416,371.53,107.06,508.05999999999995
O007417,124.29,271.77,497.47
O007418,263.0,161.04,473.83
O007419,347.84,178.29,548.49
O007420,304.44,83.13,417.5
O007421,159.8,210.86,453.58000000000004
O007422,491.96,32.92,591.3199999999999
O007423,485.5,72.79,730.6099999999999
O007424,253.82,353.27,695.43
O007425,497.3,235.33,794.35
O007426,77.07,262.35,398.09000000000003
O007427,67.05,79.85,313.34999999999997
O007428,428.94,284.75,809.8700000000001
O007429,429.16,324.97,804.1000000000001
O007430,53.77,57.25,136.33
O007431,287.85,251.24,700.8000000000001
O007432,459.42,197.1,846.01
O007433,193.1,234.86,607.3900000000001
O007434,183.76,296.66,507.18
O007435,297.2,159.52,545.7
O007436,213.55,52.57,324.94
O007437,129.16,278.62,586.98
O007438,344.89,122.51,554.01
O007439,150.24,149.98,395.41
O007440,217.29,93.6,471.36
O007441,199.76,190.04,415.18999999999994
O007442,218.53,347.65,619.2199999999999
O007443,184.43,106.02,436.7
O007444,127.57,376.22,554.21
O007445,403.34,93.88,631.49
O007446,286.02,296.25,754.6
O007447,394.42,327.24,750.6100000000001
O007448,62.1,64.3,233.51
O007449,347.59,215.31,641.81
O007450,335.43,67.71,532.0
O007451,161.54,307.14,584.65
O007452,165.4,288.16,502.11000000000007
O007453,233.08,303.32,619.4
O007454,60.26,241.58,330.17
O007455,248.97,191.67,545.28
O007456,325.33,222.96,701.14
O007457,139.43,306.91,490.72
O007458,284.28,302.69,765.6700000000001
O007459,351.79,382.84,803.68
O007460,254.82,373.42,778.51
O007461,341.94,125.15,593.78
O007462,473.67,261.67,901.62
O007463,195.36,374.26,686.77
O007464,410.54,315.56,899.34
O007465,356.91,295.45,804.4200000000001
O007466,210.89,109.8,505.26
O007467,267.0,59.71,411.71999999999997
O007468,180.99,286.91,650.46
O007469,238.02,368.0,680.51
O007470,120.71,112.15,379.6
O007471,324.19,98.94,521.04
O007472,398.93,373.5,888.7900000000001
O007473,309.14,245.78,642.5999999999999
O007474,326.36,360.89,792.87
O007475,170.88,167.06,438.96
O007476,262.61,343.71,801.29
O007477,317.84,140.21,569.4699999999999
O007478,127.96,309.21,601.74
O007479,180.17,131.43,402.03000000000003
O007480,199.29,162.75,413.03
O007481,263.0,152.8,573.38
O007482,212.64,263.83,542.4399999999999
O007483,493.35,324.59,885.8100000000001
O007484,460.8,33.12,606.6
O007485,447.1,357.98,902.0500000000001
O007486,383.73,55.34,548.49
O007487,437.2,143.27,739.76
O007488,215.68,161.0,505.72
O007489,403.93,328.56,919.08
O007490,478.8,326.52,904.8599999999999
O007491,214.14,310.96,573.5099999999999
O007492,108.74,32.39,245.57999999999998
O007493,222.6,56.83,383.58000000000004
O007494,416.28,98.39,610.63
O007495,116.61,45.17,183.53
O007496,398.06,161.66,723.09
O007497,208.21,183.01,433.74
O007498,97.02,86.68,300.86
O007499,373.21,397.44,849.64
O007500,322.46,383.65,754.8399999999999
O007501,336.59,218.68,584.66
O007502,440.0,147.41,783.0899999999999
O007503,67.48,289.35,516.1800000000001
O007504,352.76,196.5,746.51
O007505,288.69,109.97,448.96
O007506,399.86,289.91,791.96
O007507,271.32,352.65,807.72
O007508,240.88,100.43,430.11
O007509,284.75,65.74,464.97
O007510,173.6,149.19,435.28999999999996
O007511,159.96,90.29,384.3
O007512,176.19,326.3,675.9
O007513,206.94,113.89,485.21
O007514,425.73,232.52,709.4
O007515,147.38,160.13,456.58
O007516,144.54,270.39,537.3299999999999
O007517,394.42,373.1,953.25
O007518,483.37,251.9,765.63
O007519,325.12,64.63,484.23
O007520,196.85,105.94,428.15999999999997
O007521,329.17,289.2,664.32
O007522,293.78,277.42,596.95
O007523,148.48,87.27,366.32
O007524,455.15,72.1,687.2
O007525,349.98,308.0,682.99
O007526,479.73,202.89,741.35
O007527,245.94,280.2,575.79
O007528,374.02,355.04,810.04
O007529,320.15,183.14,618.8499999999999
O007530,81.4,286.38,477.32
O007531,88.14,135.67,251.84
O007532,292.97,353.08,773.5699999999999
O007533,480.58,261.11,793.25
O007534,312.41,73.32,431.0
O007535,110.23,244.47,405.61
O007536,448.1,191.21,816.09
O007537,369.26,116.56,600.04
O007538,302.29,261.68,594.0500000000001
O007539,436.88,366.94,968.2099999999999
O007540,337.6,303.47,666.2900000000001
O007541,445.34,108.5,738.5899999999999
O007542,332.66,203.34,724.15
O007543,378.54,171.74,646.4
O007544,141.38,378.62,671.86
O007545,70.17,325.22,559.8100000000001
O007546,296.95,145.87,616.67
O007547,258.31,133.75,558.59
O007548,419.76,300.72,804.1800000000001
O007549,342.33,108.3,614.84
O007550,259.3,345.33,717.31
O007551,436.46,268.55,898.73
O007552,71.95,50.19,293.81
O007553,312.74,177.21,584.27
O007554,245.05,240.0,516.14
O007555,383.71,238.66,670.51
O007556,264.94,380.89,709.04
O007557,394.24,247.11,672.89
O007558,261.41,309.75,665.9100000000001
O007559,414.22,298.28,825.38
O007560,220.14,90.62,436.7
O007561,116.25,37.22,228.04
O007562,276.39,369.46,745.9399999999999
O007563,444.91,144.22,685.3
O007564,56.26,153.35,276.54999999999995
O007565,238.39,67.35,442.84000000000003
O007566,53.0,128.72,280.63
O007567,483.6,277.62,889.6700000000001
O007568,404.04,238.22,738.04
O007569,472.49,205.13,807.46
O007570,330.89,321.82,845.8900000000001
O007571,54.02,387.98,610.11
O007572,181.82,107.01,347.77
O007573,461.15,89.95,639.03
O007574,99.75,66.42,225.4
O007575,229.57,50.02,371.04999999999995
O007576,448.02,210.7,783.5500000000001
O007577,371.01,103.87,545.74
O007578,51.66,74.29,150.59
O007579,275.82,45.25,438.51
O007580,451.94,97.99,620.39
O007581,106.66,307.06,438.65000000000003
O007582,74.92,321.84,547.72
O007583,360.53,79.71,493.85999999999996
O007584,202.03,74.9,402.33000000000004
O007585,392.51,205.96,680.12
O007586,220.34,301.55,592.3199999999999
O007587,223.34,169.85,427.27
O007588,85.36,180.06,448.98
O007589,436.56,202.13,794.6200000000001
O007590,272.2,256.73,585.2900000000001
O007591,394.97,326.94,874.96
O007592,58.72,203.98,426.71
O007593,318.31,291.62,651.6300000000001
O007594,244.81,97.19,404.57
O007595,113.96,145.18,295.65999999999997
O007596,427.03,92.72,700.56
O007597,146.47,42.97,214.36
O007598,183.81,277.07,548.41
O007599,169.66,54.88,248.54999999999998
O007600,435.23,224.22,731.7900000000001
O007601,485.64,338.0,884.31
O007602,195.22,219.39,481.17
O007603,152.68,51.02,292.28000000000003
O007604,428.87,153.22,724.54
O007605,174.21,203.61,571.86
O007606,467.88,379.46,1009.9899999999999
O007607,137.38,185.63,388.25
O007608,458.72,155.3,720.92
O007609,407.74,347.27,904.78
O007610,381.02,232.93,716.85
O007611,399.82,398.77,960.03
O007612,360.96,229.2,743.06
O007613,90.78,396.23,637.63
O007614,379.88,178.63,590.42
O007615,452.51,207.84,682.38
O007616,459.06,357.03,921.1099999999999
O007617,208.34,134.27,463.25
O007618,155.9,147.66,413.23
O007619,108.59,210.28,453.75
O007620,230.99,33.69,428.48
O007621,329.32,300.84,651.5699999999999
O007622,271.22,228.89,535.82
O007623,231.37,397.51,664.63
O007624,114.3,318.05,621.6600000000001
O007625,54.02,263.02,488.71999999999997
O007626,214.35,339.87,666.58
O007627,286.57,206.36,684.7
O007628,418.63,335.38,904.5699999999999
O007629,317.42,265.18,606.1
O007630,148.8,369.0,710.48
O007631,219.4,363.76,686.2099999999999
O007632,214.55,345.03,702.3699999999999
O007633,377.36,384.84,910.99
O007634,413.34,396.62,861.4300000000001
O007635,339.51,389.99,836.26
O007636,97.97,84.05,377.01
O007637,289.06,226.81,595.33
O007638,129.93,297.71,516.45
O007639,175.17,197.44,432.15000000000003
O007640,87.09,136.96,304.94
O007641,382.92,258.22,751.2700000000001
O007642,268.18,43.04,419.11
O007643,374.86,165.74,677.05
O007644,81.91,261.66,501.06000000000006
O007645,478.65,226.47,740.9300000000001
O007646,64.17,195.71,426.86
O007647,389.33,399.24,984.8499999999999
O007648,359.76,388.48,828.48
O007649,452.97,348.52,866.46
O007650,53.18,218.86,413.07000000000005
O007651,242.85,343.48,639.5500000000001
O007652,116.98,192.99,422.53000000000003
O007653,424.74,99.66,555.4599999999999
O007654,126.77,193.7,508.02
O007655,386.39,369.34,878.48
O007656,306.91,392.16,755.5300000000001
O007657,192.46,181.98,442.01
O007658,174.05,39.4,345.64
O007659,473.9,50.58,598.64
O007660,84.92,340.78,570.74
O007661,495.63,290.59,816.1600000000001
O007662,295.73,169.68,644.62
O007663,76.21,371.6,575.64
O007664,202.58,151.96,505.22
O007665,382.22,255.04,796.61
O007666,387.4,223.54,715.01
O007667,215.9,332.34,745.5
O007668,210.28,224.11,515.23
O007669,210.14,139.1,379.03000000000003
O007670,224.51,136.81,385.46999999999997
O007671,63.7,348.95,522.64
O007672,496.06,291.31,985.06
O007673,124.7,97.66,262.42
O007674,410.62,167.82,712.8100000000001
O007675,475.39,201.6,798.66
O007676,115.74,55.0,310.77
O007677,208.02,76.5,317.99
O007678,303.5,177.11,573.23
O007679,176.26,92.17,373.74
O007680,63.61,333.17,590.27
O007681,450.74,92.93,587.5000000000001
O007682,191.32,207.15,587.35
O007683,236.21,77.66,445.65
O007684,208.2,324.24,585.2700000000001
O007685,305.43,63.81,452.06
O007686,343.97,304.05,772.65
O007687,220.97,255.68,615.78
O007688,70.7,40.64,285.73
O007689,497.19,83.47,680.48
O007690,153.57,219.98,415.62999999999994
O007691,143.81,155.95,379.55
O007692,134.0,264.69,434.72
O007693,239.67,392.28,814.5999999999999
O007694,442.5,118.55,721.8599999999999
O007695,470.39,193.74,845.69
O007696,244.46,369.72,670.0400000000001
O007697,72.66,35.7,300.94
O007698,96.13,395.75,589.11
O007699,378.64,120.05,603.51
O007700,485.63,280.81,864.2700000000001
O007701,196.21,120.1,360.99
O007702,72.27,352.83,569.6099999999999
O007703,351.38,126.1,612.02
O007704,293.01,174.64,599.5899999999999
O007705,76.56,247.28,484.09000000000003
O007706,255.16,124.5,498.66999999999996
O007707,457.68,392.88,893.8299999999999
O007708,315.81,139.08,617.37
O007709,69.56,392.0,519.37
O007710,476.63,165.37,781.42
O007711,430.66,292.84,854.65
O007712,283.9,63.16,389.25999999999993
O007713,366.19,212.93,643.9
O007714,114.28,58.81,236.69
O007715,396.89,99.93,539.43
O007716,157.11,299.05,627.12
O007717,137.5,177.24,396.13
O007718,426.64,256.08,818.6500000000001
O007719,217.09,218.86,471.62000000000006
O007720,444.18,105.89,717.6600000000001
O007721,351.29,376.74,754.72
O007722,334.28,65.14,563.68
O007723,269.19,206.72,600.9
O007724,193.41,243.73,499.52
O007725,313.94,289.12,625.0
O007726,360.96,241.39,686.1999999999999
O007727,219.34,122.36,486.64
O007728,284.41,74.65,558.8600000000001
O007729,100.57,182.81,380.67
O007730,224.92,366.15,655.6299999999999
O007731,372.93,201.19,640.78
O007732,381.69,104.88,672.79
O007733,74.92,301.34,519.64
O007734,307.02,155.51,492.36999999999995
O007735,134.36,197.22,429.12000000000006
O007736,168.32,240.34,485.10999999999996
O007737,464.96,296.56,941.12
O007738,420.85,111.62,664.5
O007739,128.11,88.46,318.36
O007740,268.0,366.19,773.09
O007741,270.16,232.18,594.74
O007742,329.25,122.46,606.8299999999999
O007743,499.72,346.88,892.46
O007744,360.33,304.16,717.0
O007745,77.72,154.5,371.78
O007746,174.64,286.42,502.6
O007747,245.66,316.2,660.05
O007748,380.94,167.34,693.66
O007749,262.01,169.42,465.60999999999996
O007750,426.7,266.54,717.52
O007751,112.0,151.83,397.0400000000001
O007752,283.66,304.6,647.36
O007753,158.05,131.19,446.26
O007754,389.63,41.69,487.61
O007755,136.93,390.65,606.51
O007756,443.7,59.74,665.13
O007757,400.48,207.43,694.8000000000001
O007758,441.77,194.33,802.44
O007759,313.97,354.39,708.75
O007760,199.92,34.01,258.92999999999995
O007761,181.05,163.63,509.08000000000004
O007762,173.54,351.74,590.29
O007763,60.17,272.41,463.03000000000003
O007764,257.6,88.67,432.55000000000007
O007765,175.4,185.15,417.8
O007766,249.93,270.65,587.43
O007767,286.27,249.71,587.01
O007768,419.36,137.75,621.41
O007769,97.75,61.26,256.95
O007770,209.89,389.44,733.2299999999999
O007771,480.44,119.28,684.61
O007772,433.5,159.92,681.6999999999999
O007773,314.85,252.94,629.62
O007774,382.0,305.14,794.27
O007775,497.72,260.21,860.25
O007776,119.85,51.31,271.11
O007777,388.16,274.69,815.83
O007778,106.48,95.52,297.82
O007779,243.15,180.9,623.8
O007780,118.2,206.28,431.68
O007781,336.75,382.32,910.92
O007782,130.48,237.74,494.72
O007783,75.48,47.11,318.0
O007784,68.48,199.25,413.68
O007785,278.65,259.36,583.64
O007786,474.17,98.77,700.2900000000001
O007787,475.57,287.72,946.99
O007788,370.11,335.38,829.4200000000001
O007789,261.37,92.24,422.07
O007790,339.88,149.77,624.43
O007791,475.77,177.33,684.51
O007792,201.36,272.85,608.3100000000001
O007793,285.62,165.23,525.9100000000001
O007794,236.96,31.32,449.09000000000003
O007795,132.38,263.46,480.09
O007796,109.26,90.56,282.88
O007797,235.45,113.3,476.21
O007798,398.56,112.9,532.95
O007799,247.42,172.43,518.32
O007800,171.95,358.01,690.23
O007801,159.65,239.68,423.76000000000005
O007802,465.68,262.26,889.1200000000001
O007803,410.92,330.21,841.73
O007804,97.89,353.51,472.56
O007805,339.77,310.27,780.12
O007806,245.43,366.8,719.83
O007807,244.95,171.07,464.32
O007808,162.52,347.3,614.45
O007809,347.61,249.71,627.4300000000001
O007810,342.46,73.01,575.5799999999999
O007811,379.45,61.58,482.46
O007812,313.63,191.48,603.6700000000001
O007813,231.15,272.44,613.37
O007814,301.88,396.92,863.0999999999999
O007815,469.89,99.74,691.39
O007816,469.18,309.8,849.8
O007817,417.69,66.76,573.67
O007818,103.09,172.48,313.43
O007819,430.14,49.92,655.3
O007820,374.03,172.74,641.4399999999999
O007821,295.69,168.24,599.2
O007822,395.38,348.09,923.63
O007823,94.69,372.46,604.5799999999999
O007824,307.7,234.22,665.8399999999999
O007825,428.31,252.93,793.91
O007826,248.44,373.4,698.03
O007827,171.61,76.84,390.84000000000003
O007828,140.33,350.78,532.25
O007829,441.31,121.74,740.1899999999999
O007830,80.86,118.63,283.28000000000003
O007831,189.85,340.7,684.8199999999999
O007832,74.22,99.62,311.64
O007833,483.59,230.01,913.31
O007834,62.1,380.45,502.59000000000003
O007835,94.35,139.58,282.77
O007836,288.77,171.43,589.12
O007837,240.41,219.39,606.3699999999999
O007838,178.37,384.41,733.15
O007839,375.72,297.66,860.7900000000001
O007840,421.17,396.01,855.94
O007841,216.63,246.07,562.0
O007842,298.51,123.15,578.6099999999999
O007843,327.47,149.95,566.47
O007844,121.84,167.33,356.1
O007845,216.78,345.97,726.04
O007846,124.98,41.97,285.1
O007847,495.4,152.58,845.34
O007848,327.31,131.44,605.2
O007849,351.22,166.51,646.4100000000001
O007850,159.34,225.32,581.99
O007851,146.66,108.02,431.6
O007852,276.82,340.19,659.42
O007853,289.07,107.68,545.83
O007854,261.65,245.45,621.8499999999999
O007855,416.76,329.66,875.8600000000001
O007856,189.11,314.92,584.52
O007857,128.54,344.36,598.62
O007858,169.79,123.61,423.15
O007859,376.26,216.13,690.11
O007860,441.02,119.58,623.28
O007861,307.27,355.17,773.01
O007862,66.76,389.56,624.41
O007863,186.85,208.16,474.34
O007864,266.36,46.89,360.43
O007865,360.24,136.14,641.86
O007866,321.38,340.21,711.0799999999999
O007867,286.78,107.08,469.34999999999997
O007868,179.37,67.34,441.65
O007869,362.68,231.18,702.46
O007870,156.8,314.89,575.3199999999999
O007871,272.32,339.52,708.77
O007872,431.47,356.83,823.3399999999999
O007873,315.13,105.2,480.89
O007874,432.53,123.46,690.65
O007875,271.3,135.75,580.7
O007876,107.72,185.32,396.21999999999997
O007877,224.76,205.55,548.66
O007878,104.53,221.4,496.20000000000005
O007879,152.45,205.29,474.26
O007880,108.42,187.99,447.76
O007881,116.21,209.66,414.0
O007882,486.69,169.19,840.04
O007883,292.44,191.53,561.07
O007884,112.75,354.54,563.9300000000001
O007885,68.3,224.9,370.28999999999996
O007886,421.71,159.79,720.26
O007887,326.88,68.1,553.86
O007888,281.21,159.65,493.1
O007889,465.89,143.72,752.72
O007890,323.89,375.72,822.38
O007891,444.78,51.58,674.23
O007892,430.3,374.15,828.0
O007893,105.11,265.49,546.34
O007894,297.68,273.33,637.75
O007895,362.07,375.7,865.62
O007896,399.1,340.51,806.04
O007897,246.42,198.53,590.64
O007898,67.86,391.27,645.6
O007899,496.79,390.71,973.87
O007900,457.59,392.57,1012.16
O007901,361.12,214.06,647.1
O007902,487.42,293.76,967.82
O007903,62.99,318.31,441.37
O007904,68.96,223.37,458.21
O007905,268.54,338.84,790.53
O007906,427.6,108.93,702.96
O007907,317.17,90.03,436.93000000000006
O007908,158.04,243.05,572.19
O007909,479.82,116.46,724.64
O007910,112.96,105.9,289.70000000000005
O007911,436.39,227.36,826.58
O007912,310.2,70.67,564.21
O007913,112.38,196.16,423.90999999999997
O007914,128.34,353.38,651.62
O007915,98.05,102.5,372.68
O007916,224.93,188.02,492.86
O007917,445.42,66.6,561.11
O007918,157.36,91.61,310.90000000000003
O007919,439.88,224.35,852.13
O007920,449.71,198.5,705.96
O007921,189.17,287.95,640.94
O007922,54.22,45.91,164.45999999999998
O007923,84.78,66.88,311.38
O007924,205.42,56.09,323.53
O007925,54.15,125.62,204.79000000000002
O007926,133.94,193.0,522.09
O007927,230.06,223.81,571.78
O007928,280.99,262.49,687.46
O007929,472.23,286.96,839.72
O007930,87.67,245.01,508.5
O007931,358.08,269.88,750.4000000000001
O007932,58.86,157.38,306.04
O007933,258.34,208.71,517.92
O007934,178.63,270.11,610.07
O007935,400.29,157.1,589.15
O007936,317.91,372.11,789.48
O007937,424.59,320.43,817.99
O007938,196.15,388.39,727.68
O007939,273.64,225.8,588.06
O007940,50.83,372.22,581.1800000000001
O007941,493.9,375.46,983.3499999999999
O007942,498.25,365.56,971.65
O007943,464.57,344.86,966.83
O007944,98.39,94.85,321.69
O007945,113.18,259.87,400.94
O007946,388.37,174.62,697.91
O007947,177.31,95.18,388.47
O007948,408.78,247.09,739.34
O007949,361.86,103.46,591.29
O007950,192.22,215.98,602.3399999999999
O007951,256.92,167.33,544.3
O007952,498.61,284.62,868.71
O007953,279.85,375.96,699.55
O007954,293.77,141.97,563.94
O007955,64.79,171.01,259.35
O007956,459.48,68.14,626.71
O007957,292.22,214.44,664.5
O007958,353.88,84.11,471.34000000000003
O007959,84.57,274.83,549.66
O007960,377.78,83.44,555.17
O007961,120.02,276.29,558.59
O007962,311.43,263.13,670.14
O007963,285.5,264.59,633.3299999999999
O007964,361.86,91.19,501.45
O007965,255.65,157.77,583.38
O007966,155.73,366.62,641.38
O007967,107.15,168.32,392.56000000000006
O007968,202.17,265.32,520.66
O007969,361.27,342.02,818.1999999999999
O007970,293.88,259.04,584.2600000000001
O007971,441.29,70.65,590.8700000000001
O007972,51.85,252.13,423.92
O007973,264.49,85.39,468.33
O007974,424.64,215.96,737.58
O007975,217.44,58.97,439.67999999999995
O007976,66.0,346.07,473.95
O007977,93.55,57.17,267.74
O007978,463.47,69.31,699.31
O007979,217.48,187.1,547.15
O007980,495.41,315.08,839.48
O007981,185.23,177.6,464.71
O007982,337.99,64.01,565.96
O007983,120.91,342.94,545.86
O007984,123.26,272.56,428.21999999999997
O007985,262.34,175.57,487.46999999999997
O007986,392.96,90.81,582.43
O007987,326.37,39.22,491.20000000000005
O007988,195.11,90.58,321.28
O007989,307.36,171.86,500.34000000000003
O007990,138.54,165.28,480.49
O007991,172.01,380.36,637.86
O007992,150.98,53.87,383.76
O007993,345.16,105.98,550.6600000000001
O007994,382.09,142.06,617.96
O007995,251.55,188.97,587.05
O007996,372.63,44.75,519.05
O007997,355.28,355.7,873.47
O007998,117.81,282.22,448.42
O007999,67.82,73.89,244.29999999999998
O008000,343.35,288.56,812.21
O008001,424.97,83.85,665.01
O008002,154.74,123.33,437.75
O008003,123.16,220.61,459.56
O008004,99.2,276.44,476.77
O008005,165.98,305.24,668.33
O008006,314.86,386.16,892.74
O008007,81.99,267.86,494.11
O008008,294.69,97.38,489.5
O008009,274.05,395.3,689.87
O008010,100.46,355.33,577.55
O008011,229.76,205.86,501.49
O008012,371.85,380.48,776.13
O008013,455.81,117.27,751.7
O008014,194.28,91.84,347.88
O008015,280.13,295.72,758.3100000000001
O008016,149.27,370.52,627.1899999999999
O008017,92.77,180.53,316.58000000000004
O008018,59.88,239.61,453.97
O008019,234.85,148.59,557.69
O008020,86.89,282.94,461.5
O008021,407.81,337.82,931.35
O008022,50.75,206.44,401.1
O008023,443.32,236.86,728.98
O008024,368.44,107.12,672.69
O008025,345.68,49.02,454.44
O008026,249.86,126.06,400.98
O008027,240.89,175.75,485.84
O008028,135.01,292.32,539.29
O008029,318.52,192.26,666.29
O008030,144.56,261.58,565.74
O008031,415.97,225.9,751.66
O008032,273.42,313.41,642.09
O008033,361.25,88.24,622.51
O008034,303.07,75.89,477.53
O008035,490.43,46.86,681.24
O008036,421.55,316.84,780.05
O008037,127.83,219.92,440.31
O008038,275.32,183.54,622.81
O008039,211.43,127.89,409.28
O008040,317.19,312.21,743.37
O008041,161.53,263.82,611.6700000000001
O008042,248.6,368.64,764.23
O008043,291.61,59.89,375.5
O008044,348.63,366.02,749.5799999999999
O008045,192.09,318.15,589.9
O008046,205.3,100.59,409.16999999999996
O008047,222.41,229.62,639.64
O008048,423.58,387.52,895.9799999999999
O008049,472.44,380.23,895.7500000000001
O008050,387.94,72.85,560.0899999999999
O008051,127.87,256.47,422.11
O008052,135.62,70.99,240.74
O008053,419.82,52.74,664.19
O008054,238.28,116.11,447.53999999999996
O008055,163.3,357.68,694.1
O008056,390.15,102.3,544.11
O008057,395.04,356.94,777.74
O008058,405.79,373.13,879.3000000000001
O008059,203.11,258.35,552.27
O008060,307.02,158.93,569.16
O008061,97.71,42.91,162.2
O008062,216.56,361.52,620.8899999999999
O008063,77.26,88.33,278.46000000000004
O008064,262.47,226.52,600.9300000000001
O008065,233.98,210.7,552.03
O008066,98.21,293.58,523.78
O008067,358.98,78.2,607.29
O008068,460.52,280.71,839.48
O008069,454.69,168.78,754.82
O008070,99.36,213.39,365.45
O008071,318.26,154.65,621.76
O008072,259.64,324.77,672.86
O008073,352.54,202.64,593.07
O008074,60.87,102.0,305.55
O008075,337.56,195.27,621.3100000000001
O008076,487.04,301.73,819.3199999999999
O008077,121.98,384.33,527.03
O008078,169.15,132.26,392.38
O008079,426.47,183.21,733.8800000000001
O008080,421.36,125.05,591.3
O008081,379.38,290.18,788.3699999999999
O008082,162.85,111.14,369.24
O008083,412.95,339.98,918.6800000000001
O008084,294.75,191.52,659.77
O008085,249.7,388.03,805.4
O008086,324.82,157.23,589.26
O008087,401.77,385.21,976.01
O008088,425.32,360.69,871.21
O008089,449.8,169.18,673.63
O008090,154.64,228.79,481.9
O008091,441.51,179.13,817.51
O008092,284.09,399.14,768.1800000000001
O008093,96.94,295.17,436.26
O008094,124.08,198.27,408.14000000000004
O008095,100.24,124.1,275.82
O008096,451.66,171.84,788.31
O008097,75.34,187.5,314.44000000000005
O008098,153.41,392.41,682.6400000000001
O008099,96.29,356.15,619.1
O008100,274.14,329.85,758.26
