Date,Employee ID,Machine ID,Label Type,Units Produced
2023-02-08,E06102,M0049,Type C,982
2023-01-04,E07927,M0147,Type B,930
2023-04-21,E01854,M0018,Type C,953
2023-02-01,E05178,M0029,Type D,107
2023-07-20,E06547,M0022,Type B,962
2023-10-01,E08078,M0155,Type A,192
2023-12-02,E08662,M0096,Type D,143
2023-04-17,E02029,M0104,Type A,451
2023-10-25,E08666,M0161,Type B,516
2023-08-11,E06740,M0097,Type D,749
2023-03-02,E04686,M0167,Type B,752
2023-02-19,E05868,M0009,Type C,898
2023-04-28,E03928,M0102,Type D,628
2023-09-03,E07703,M0051,Type D,308
2023-06-11,E05379,M0101,Type B,47
2023-02-07,E09675,M0031,Type D,698
2023-06-19,E00821,M0137,Type A,903
2023-10-11,E09445,M0024,Type C,182
2023-04-16,E01615,M0089,Type B,955
2023-10-25,E06142,M0063,Type D,25
2023-02-06,E06755,M0137,Type A,377
2023-05-07,E08378,M0083,Type A,525
2023-05-24,E01905,M0080,Type A,610
2023-08-25,E05712,M0114,Type A,852
2023-09-10,E02039,M0110,Type C,211
2023-12-29,E07326,M0178,Type B,570
2023-03-19,E06984,M0141,Type B,539
2023-10-31,E03183,M0023,Type A,935
2023-07-07,E01298,M0023,Type A,896
2023-04-20,E04593,M0049,Type A,138
2023-03-06,E08350,M0196,Type A,974
2023-03-24,E06706,M0172,Type A,685
2023-10-19,E06338,M0130,Type D,978
2023-12-10,E05646,M0133,Type A,928
2023-07-18,E02146,M0021,Type D,513
2023-07-23,E01883,M0153,Type B,700
2023-03-30,E04470,M0021,Type B,836
2023-04-15,E02484,M0127,Type C,587
2023-12-13,E04129,M0189,Type A,506
2023-11-10,E09223,M0181,Type C,43
2023-10-23,E08658,M0038,Type C,941
2023-02-05,E00926,M0184,Type A,79
2023-08-01,E09747,M0054,Type C,687
2023-01-22,E07237,M0081,Type D,316
2023-12-20,E06364,M0048,Type D,519
2023-06-19,E06276,M0070,Type B,798
2023-02-27,E04228,M0026,Type C,891
2023-03-15,E05541,M0186,Type A,740
2023-08-13,E07980,M0042,Type D,738
2023-08-26,E00803,M0175,Type B,183
2023-02-11,E06298,M0084,Type C,999
2023-10-20,E06128,M0114,Type C,630
2023-10-23,E00448,M0018,Type C,714
2023-06-16,E09645,M0042,Type B,177
2023-04-02,E01758,M0034,Type B,583
2023-01-06,E08565,M0092,Type D,30
2023-01-07,E09622,M0191,Type C,143
2023-04-12,E02498,M0057,Type A,565
2023-11-16,E03858,M0035,Type C,883
2023-09-19,E09710,M0149,Type C,806
2023-12-19,E06340,M0087,Type C,182
2023-09-25,E02866,M0059,Type A,12
2023-12-22,E09605,M0162,Type D,446
2023-09-20,E03615,M0091,Type D,657
2023-11-11,E03246,M0167,Type A,536
2023-08-15,E08163,M0080,Type C,268
2023-08-03,E05829,M0064,Type D,13
2023-07-21,E07508,M0185,Type C,853
2023-05-03,E02825,M0173,Type A,154
2023-11-11,E02537,M0030,Type C,523
2023-01-03,E00880,M0117,Type C,157
2023-04-03,E01820,M0121,Type C,744
2023-10-02,E06342,M0047,Type B,29
2023-07-12,E09010,M0001,Type B,493
2023-08-01,E01663,M0135,Type C,103
2023-12-08,E09800,M0066,Type B,751
2023-09-26,E02708,M0037,Type A,497
2023-06-28,E05155,M0021,Type B,284
2023-03-19,E00726,M0059,Type A,397
2023-05-11,E01412,M0172,Type B,365
2023-12-17,E07613,M0087,Type C,225
2023-10-10,E02977,M0106,Type A,661
2023-07-22,E04129,M0059,Type B,700
2023-04-08,E02527,M0180,Type B,794
2023-01-09,E03916,M0018,Type A,967
2023-03-13,E08054,M0119,Type A,340
2023-08-03,E08147,M0106,Type C,251
2023-12-30,E09340,M0129,Type D,624
2023-02-13,E00791,M0113,Type B,716
2023-01-20,E01095,M0136,Type A,302
2023-12-13,E07961,M0055,Type C,631
2023-07-25,E03884,M0074,Type B,491
2023-06-10,E04329,M0135,Type B,667
2023-11-21,E03532,M0019,Type B,568
2023-04-03,E01549,M0001,Type B,689
2023-05-23,E01599,M0010,Type D,307
2023-02-09,E06671,M0025,Type C,518
2023-02-26,E00752,M0080,Type B,848
2023-12-12,E00643,M0066,Type B,110
2023-07-18,E08189,M0024,Type D,509
2023-04-07,E04822,M0060,Type D,356
2023-05-12,E06538,M0040,Type B,855
2023-01-10,E03640,M0068,Type A,34
2023-11-13,E00572,M0098,Type B,902
2023-10-01,E02246,M0023,Type B,533
2023-10-29,E07543,M0025,Type B,797
2023-08-14,E02815,M0113,Type C,610
2023-03-01,E08988,M0011,Type B,828
2023-07-13,E00929,M0079,Type C,776
2023-06-03,E05820,M0099,Type D,474
2023-05-05,E04093,M0176,Type A,203
2023-04-28,E08874,M0187,Type A,328
2023-09-19,E00319,M0168,Type C,413
2023-12-20,E08440,M0141,Type A,296
2023-02-16,E00498,M0016,Type D,757
2023-03-04,E05260,M0096,Type B,649
2023-04-12,E01394,M0087,Type C,210
2023-03-20,E04706,M0152,Type C,732
2023-09-06,E05210,M0134,Type B,836
2023-07-25,E09186,M0149,Type B,702
2023-06-01,E07469,M0056,Type D,467
2023-07-26,E00327,M0021,Type A,123
2023-09-08,E07029,M0189,Type A,692
2023-11-21,E09212,M0084,Type D,261
2023-03-07,E05323,M0161,Type A,865
2023-02-03,E06900,M0081,Type B,421
2023-11-10,E06493,M0010,Type C,246
2023-04-27,E05745,M0010,Type D,619
2023-10-16,E07491,M0178,Type D,998
2023-01-28,E04369,M0185,Type B,951
2023-03-08,E08904,M0176,Type A,306
2023-05-27,E03751,M0139,Type A,502
2023-04-30,E07129,M0104,Type B,515
2023-02-01,E00709,M0041,Type D,265
2023-01-31,E08571,M0161,Type D,737
2023-01-23,E04663,M0113,Type D,975
2023-02-27,E07974,M0195,Type A,939
2023-06-17,E02999,M0190,Type C,658
2023-04-26,E02189,M0200,Type B,446
2023-01-03,E04302,M0117,Type D,151
2023-11-04,E06456,M0039,Type C,134
2023-03-29,E08113,M0137,Type D,535
2023-03-23,E03866,M0170,Type A,348
2023-05-06,E05507,M0173,Type D,214
2023-01-06,E06225,M0114,Type A,656
2023-04-23,E05579,M0079,Type A,315
2023-03-31,E02958,M0071,Type B,82
2023-12-02,E03150,M0096,Type A,957
2023-02-27,E06402,M0125,Type A,180
2023-10-29,E04843,M0123,Type B,423
2023-08-07,E04389,M0078,Type B,272
2023-10-13,E03416,M0069,Type C,37
2023-11-02,E02496,M0035,Type C,170
2023-08-14,E01475,M0190,Type C,549
2023-12-05,E08425,M0011,Type B,767
2023-02-06,E07737,M0096,Type D,986
2023-10-29,E05289,M0049,Type A,57
2023-02-21,E08384,M0180,Type B,803
2023-04-24,E01671,M0068,Type D,717
2023-07-10,E00086,M0164,Type D,644
2023-08-25,E07033,M0064,Type D,952
2023-09-29,E05046,M0045,Type B,659
2023-05-25,E02461,M0142,Type C,481
2023-06-17,E08617,M0065,Type C,211
2023-07-10,E02836,M0041,Type D,290
2023-10-03,E09673,M0028,Type D,710
2023-12-26,E03878,M0197,Type A,243
2023-05-06,E06251,M0097,Type B,837
2023-07-23,E04316,M0193,Type D,618
2023-08-15,E08055,M0169,Type B,581
2023-11-10,E06013,M0080,Type A,438
2023-11-04,E00865,M0116,Type A,378
2023-11-05,E05954,M0160,Type A,574
2023-09-24,E04198,M0008,Type B,530
2023-06-12,E00375,M0022,Type C,59
2023-04-09,E02374,M0188,Type C,563
2023-12-09,E02060,M0096,Type C,824
2023-09-26,E08430,M0052,Type C,970
2023-08-17,E04736,M0095,Type C,764
2023-09-01,E02886,M0113,Type D,704
2023-08-16,E08550,M0125,Type B,795
2023-12-17,E07618,M0160,Type A,400
2023-03-01,E02669,M0035,Type D,96
2023-01-27,E01609,M0048,Type B,496
2023-03-27,E05493,M0117,Type B,723
2023-12-26,E08003,M0199,Type C,938
2023-05-18,E07310,M0023,Type B,270
2023-10-03,E01378,M0071,Type A,941
2023-05-31,E08907,M0148,Type D,272
2023-03-06,E00499,M0102,Type C,424
2023-05-05,E03660,M0190,Type A,653
2023-04-14,E00133,M0008,Type A,434
2023-06-24,E02656,M0164,Type B,472
2023-08-12,E06861,M0091,Type B,337
2023-03-12,E08350,M0039,Type A,614
2023-08-07,E07169,M0090,Type D,307
2023-05-10,E03287,M0067,Type D,27
2023-03-25,E07266,M0149,Type D,849
2023-03-07,E01111,M0185,Type A,851
2023-10-23,E07327,M0114,Type A,597
2023-11-20,E07764,M0031,Type A,74
2023-02-27,E04766,M0048,Type C,308
2023-02-03,E00337,M0064,Type A,76
2023-04-18,E09123,M0110,Type D,217
2023-09-16,E00098,M0020,Type A,914
2023-02-17,E00907,M0098,Type B,240
2023-07-10,E01324,M0025,Type B,230
2023-03-23,E02221,M0068,Type A,719
2023-12-18,E00384,M0139,Type C,377
2023-09-30,E00982,M0187,Type B,163
2023-12-15,E00204,M0097,Type A,10
2023-06-27,E07341,M0048,Type A,305
2023-07-10,E06802,M0111,Type D,263
2023-06-24,E09516,M0112,Type C,552
2023-09-07,E05979,M0139,Type A,48
2023-06-03,E00356,M0150,Type B,72
2023-09-04,E03876,M0180,Type A,576
2023-03-11,E03543,M0100,Type A,835
2023-11-09,E04236,M0066,Type C,226
2023-11-02,E03733,M0168,Type A,540
2023-03-06,E00105,M0035,Type A,630
2023-06-15,E06663,M0023,Type D,238
2023-11-14,E02116,M0027,Type D,373
2023-11-11,E03532,M0113,Type C,665
2023-06-18,E07196,M0108,Type A,862
2023-06-13,E07470,M0198,Type A,668
2023-02-04,E09997,M0177,Type A,946
2023-09-07,E06704,M0028,Type D,124
2023-12-06,E00108,M0132,Type D,512
2023-10-06,E05128,M0193,Type D,882
2023-07-02,E07064,M0065,Type A,116
2023-06-26,E00800,M0119,Type C,779
2023-09-09,E04576,M0104,Type C,702
2023-01-12,E07251,M0045,Type D,729
2023-05-30,E04920,M0139,Type D,757
2023-05-02,E05458,M0085,Type D,815
2023-11-25,E00404,M0067,Type D,944
2023-08-09,E08548,M0035,Type D,419
2023-01-26,E04621,M0127,Type A,643
2023-10-19,E08285,M0112,Type D,689
2023-02-16,E05469,M0032,Type C,58
2023-03-06,E05840,M0136,Type A,57
2023-06-16,E04049,M0015,Type A,879
2023-11-17,E03351,M0159,Type D,638
2023-11-12,E01164,M0141,Type A,213
2023-06-26,E09212,M0058,Type C,337
2023-06-12,E04786,M0181,Type A,466
2023-06-23,E01083,M0160,Type C,204
2023-04-05,E00563,M0145,Type A,441
2023-03-12,E06928,M0065,Type A,778
2023-02-10,E05945,M0166,Type C,855
2023-12-26,E08326,M0023,Type D,959
2023-08-07,E01960,M0058,Type D,284
2023-01-01,E00673,M0157,Type B,697
2023-12-01,E04227,M0104,Type C,574
2023-07-24,E04865,M0015,Type A,888
2023-05-08,E05366,M0028,Type C,20
2023-09-01,E09670,M0015,Type D,750
2023-10-01,E04074,M0029,Type C,40
2023-05-05,E09921,M0128,Type C,663
2023-12-24,E03818,M0040,Type D,469
2023-08-16,E06756,M0050,Type C,106
2023-03-14,E03185,M0070,Type C,787
2023-10-15,E09125,M0028,Type D,437
2023-08-14,E00178,M0150,Type B,779
2023-12-19,E02260,M0190,Type D,739
2023-01-04,E01940,M0154,Type A,94
2023-04-16,E04812,M0124,Type B,89
2023-10-23,E06122,M0118,Type C,406
2023-08-16,E03248,M0146,Type A,137
2023-04-26,E06222,M0112,Type C,389
2023-09-30,E06981,M0109,Type B,180
2023-05-11,E01726,M0141,Type D,183
2023-07-03,E07564,M0038,Type A,357
2023-09-26,E07271,M0127,Type C,903
2023-10-10,E03275,M0154,Type B,674
2023-10-16,E09657,M0074,Type A,668
2023-07-04,E00683,M0092,Type D,146
2023-06-15,E05766,M0033,Type A,855
2023-09-26,E01462,M0017,Type D,182
2023-02-14,E00204,M0062,Type C,454
2023-04-27,E03219,M0065,Type C,842
2023-07-11,E07235,M0187,Type A,397
2023-11-24,E02741,M0046,Type C,988
2023-12-21,E05836,M0033,Type C,426
2023-10-06,E08237,M0079,Type A,70
2023-12-12,E06382,M0058,Type D,276
2023-10-10,E04827,M0026,Type D,933
2023-05-26,E00814,M0005,Type C,75
2023-11-14,E08145,M0098,Type B,62
2023-12-06,E03911,M0071,Type B,10
2023-10-11,E05660,M0024,Type B,61
2023-02-04,E03976,M0097,Type D,642
2023-09-10,E06318,M0171,Type B,79
2023-06-15,E05008,M0182,Type C,403
2023-06-30,E02733,M0040,Type C,724
2023-04-09,E01975,M0145,Type C,879
2023-03-18,E05885,M0190,Type C,232
2023-01-23,E04191,M0138,Type C,134
2023-06-25,E06830,M0138,Type A,279
2023-12-31,E00179,M0111,Type B,364
2023-12-18,E03462,M0003,Type A,283
2023-10-12,E09769,M0084,Type D,577
2023-06-13,E00657,M0068,Type D,849
2023-07-10,E01602,M0182,Type A,558
2023-11-05,E02906,M0163,Type B,154
2023-05-25,E00859,M0005,Type D,543
2023-05-21,E02057,M0105,Type D,156
2023-01-06,E09550,M0087,Type A,831
2023-01-31,E06048,M0069,Type D,616
2023-02-27,E07059,M0106,Type D,836
2023-09-02,E09941,M0055,Type D,771
2023-04-05,E06182,M0133,Type C,19
2023-05-27,E09872,M0109,Type C,652
2023-03-16,E02303,M0147,Type B,546
2023-09-22,E08578,M0143,Type C,131
2023-10-11,E06554,M0046,Type A,558
2023-06-12,E09242,M0150,Type C,740
2023-08-08,E04939,M0042,Type A,31
2023-06-21,E03632,M0065,Type A,631
2023-03-30,E06647,M0002,Type B,538
2023-09-13,E07427,M0031,Type D,944
2023-05-30,E07063,M0149,Type B,263
2023-04-12,E02972,M0138,Type D,556
2023-05-19,E06509,M0152,Type C,843
2023-06-24,E03548,M0079,Type C,76
2023-10-29,E02763,M0065,Type D,492
2023-10-07,E03361,M0140,Type A,767
2023-03-03,E01368,M0047,Type A,449
2023-02-09,E05550,M0158,Type D,694
2023-11-13,E02523,M0020,Type D,172
2023-06-25,E06226,M0099,Type D,267
2023-08-07,E05169,M0182,Type C,139
2023-01-17,E08052,M0142,Type A,305
2023-01-07,E09716,M0030,Type C,69
2023-09-06,E05789,M0188,Type A,372
2023-10-17,E00341,M0010,Type A,159
2023-02-10,E05641,M0114,Type A,612
2023-07-22,E01763,M0100,Type D,511
2023-11-08,E00882,M0010,Type D,795
2023-12-20,E03190,M0161,Type B,939
2023-05-11,E08094,M0106,Type B,883
2023-04-06,E01091,M0078,Type C,715
2023-01-17,E08440,M0076,Type C,556
2023-05-04,E06583,M0010,Type B,446
2023-02-07,E05651,M0011,Type B,285
2023-12-03,E04504,M0106,Type A,835
2023-04-01,E00953,M0053,Type B,808
2023-11-15,E07957,M0019,Type C,34
2023-04-18,E04817,M0195,Type C,947
2023-07-10,E00149,M0195,Type B,502
2023-12-13,E05930,M0128,Type C,349
2023-06-06,E02054,M0163,Type C,674
2023-02-14,E03434,M0186,Type D,151
2023-11-07,E07487,M0181,Type C,257
2023-01-04,E08120,M0046,Type D,443
2023-04-17,E02026,M0196,Type C,328
2023-04-21,E05599,M0032,Type C,827
2023-12-05,E01355,M0148,Type B,701
2023-02-27,E05136,M0143,Type B,290
2023-05-01,E01271,M0121,Type C,308
2023-04-03,E01906,M0059,Type D,265
2023-03-26,E02760,M0097,Type B,412
2023-10-07,E04362,M0084,Type D,709
2023-02-01,E02894,M0128,Type A,790
2023-12-20,E00633,M0176,Type B,199
2023-01-06,E05077,M0026,Type A,475
2023-05-20,E04904,M0005,Type C,178
2023-05-14,E08416,M0103,Type B,451
2023-03-15,E02569,M0093,Type D,251
2023-05-03,E08510,M0183,Type A,465
2023-05-31,E03923,M0005,Type C,753
2023-12-16,E00195,M0124,Type C,455
2023-12-13,E00152,M0100,Type A,560
2023-07-23,E04758,M0052,Type D,698
2023-11-05,E00738,M0145,Type C,229
2023-04-22,E04479,M0023,Type B,144
2023-01-02,E05156,M0122,Type D,731
2023-11-29,E03278,M0122,Type D,258
2023-04-30,E05725,M0106,Type B,380
2023-04-11,E08793,M0031,Type A,48
2023-12-26,E09820,M0004,Type D,911
2023-03-05,E01785,M0100,Type A,448
2023-06-01,E08751,M0155,Type D,578
2023-03-12,E04845,M0104,Type B,110
2023-11-04,E04690,M0077,Type B,265
2023-06-16,E07465,M0152,Type B,677
2023-07-27,E00306,M0073,Type D,670
2023-08-15,E09751,M0188,Type B,760
2023-03-24,E06825,M0152,Type D,881
2023-10-22,E07456,M0194,Type D,876
2023-10-07,E02073,M0038,Type C,929
2023-07-06,E02650,M0175,Type A,420
2023-09-16,E04855,M0106,Type A,873
2023-09-23,E04559,M0047,Type C,857
2023-07-19,E05111,M0053,Type D,364
2023-03-01,E00461,M0005,Type C,956
2023-11-17,E00406,M0147,Type C,128
2023-12-14,E08345,M0022,Type C,791
2023-11-05,E06844,M0156,Type A,508
2023-12-23,E01668,M0192,Type A,198
2023-10-25,E08141,M0023,Type A,103
2023-03-23,E05303,M0113,Type D,880
2023-07-15,E04154,M0140,Type A,56
2023-11-25,E09393,M0178,Type D,234
2023-10-11,E00607,M0078,Type C,187
2023-08-09,E09892,M0170,Type C,258
2023-06-30,E02198,M0058,Type C,822
2023-07-01,E02321,M0181,Type D,267
2023-09-12,E05044,M0115,Type D,435
2023-05-30,E09418,M0033,Type A,239
2023-01-11,E05260,M0065,Type A,461
2023-06-23,E00192,M0167,Type C,821
2023-09-24,E04571,M0190,Type B,561
2023-09-24,E01111,M0006,Type B,638
2023-10-05,E03896,M0077,Type D,890
2023-02-18,E01855,M0041,Type C,36
2023-02-13,E02868,M0101,Type A,498
2023-01-30,E07877,M0194,Type A,471
2023-05-15,E08061,M0199,Type A,917
2023-04-27,E04775,M0098,Type A,601
2023-10-30,E00929,M0179,Type C,57
2023-09-06,E05976,M0176,Type A,837
2023-05-09,E09588,M0182,Type A,923
2023-03-06,E01070,M0034,Type C,998
2023-10-24,E07403,M0184,Type B,927
2023-08-16,E07085,M0034,Type B,873
2023-12-24,E01026,M0038,Type C,743
2023-08-08,E05759,M0054,Type D,333
2023-02-11,E01501,M0016,Type D,932
2023-10-23,E08777,M0009,Type A,744
2023-07-01,E01885,M0007,Type A,433
2023-11-01,E00773,M0088,Type C,938
2023-05-10,E00633,M0130,Type B,565
2023-06-12,E09106,M0144,Type B,163
2023-03-01,E06258,M0151,Type C,214
2023-03-17,E06862,M0075,Type C,35
2023-06-24,E09608,M0189,Type C,461
2023-12-14,E02403,M0192,Type A,267
2023-06-25,E07129,M0169,Type D,59
2023-05-06,E05637,M0122,Type D,594
2023-05-20,E07915,M0179,Type D,847
2023-11-16,E01740,M0052,Type D,622
2023-07-22,E00954,M0024,Type D,532
2023-09-18,E07534,M0173,Type B,989
2023-07-21,E04000,M0069,Type B,913
2023-09-20,E09601,M0041,Type D,736
2023-02-07,E02290,M0183,Type A,432
2023-03-06,E01050,M0150,Type A,275
2023-12-28,E02506,M0077,Type C,323
2023-03-21,E05735,M0151,Type A,258
2023-03-07,E08416,M0117,Type C,10
2023-02-04,E01634,M0036,Type D,315
2023-05-09,E00836,M0190,Type D,559
2023-11-20,E00685,M0058,Type B,547
2023-08-29,E01000,M0076,Type A,15
2023-10-29,E01390,M0147,Type B,49
2023-03-30,E09485,M0038,Type B,548
2023-05-13,E08926,M0006,Type A,402
2023-03-19,E00278,M0160,Type A,941
2023-09-29,E00550,M0126,Type A,674
2023-06-22,E01918,M0142,Type A,551
2023-10-18,E00564,M0072,Type D,344
2023-03-22,E03952,M0007,Type C,783
2023-03-14,E07516,M0003,Type A,912
2023-10-28,E01533,M0117,Type C,112
2023-02-19,E09837,M0153,Type B,794
2023-05-25,E05695,M0087,Type A,422
2023-09-28,E02552,M0101,Type B,583
2023-05-12,E05356,M0166,Type B,568
2023-06-24,E00658,M0136,Type D,848
2023-05-01,E05254,M0123,Type D,444
2023-11-14,E00448,M0075,Type D,648
2023-01-09,E07534,M0129,Type A,974
2023-12-08,E06458,M0069,Type A,605
2023-06-22,E05761,M0097,Type D,885
2023-07-30,E04357,M0137,Type D,553
2023-06-12,E03740,M0027,Type A,665
2023-09-09,E02090,M0106,Type C,882
2023-05-29,E04858,M0196,Type A,591
2023-08-23,E02899,M0003,Type C,372
2023-03-21,E03872,M0112,Type B,142
2023-06-25,E09451,M0099,Type B,384
2023-02-01,E01983,M0064,Type D,101
2023-06-09,E07506,M0088,Type A,603
2023-03-14,E00666,M0149,Type D,656
2023-12-12,E04805,M0052,Type A,939
2023-06-21,E00817,M0182,Type D,598
2023-04-26,E03130,M0074,Type A,657
2023-02-04,E07031,M0079,Type D,608
2023-02-28,E02455,M0137,Type A,274
2023-03-23,E01134,M0066,Type C,117
2023-03-26,E03347,M0080,Type C,362
2023-11-22,E09329,M0030,Type B,210
2023-02-06,E04398,M0175,Type D,46
2023-02-08,E06804,M0173,Type A,697
2023-10-08,E04289,M0075,Type A,445
2023-06-30,E08960,M0153,Type B,797
2023-09-16,E02518,M0163,Type D,751
2023-07-16,E05085,M0053,Type A,782
2023-12-03,E02244,M0021,Type D,633
2023-06-06,E00849,M0102,Type A,578
2023-11-03,E09461,M0135,Type D,494
2023-09-23,E06729,M0159,Type D,160
2023-01-13,E09528,M0024,Type B,418
2023-03-11,E03915,M0119,Type D,196
2023-09-16,E03995,M0001,Type B,180
2023-12-27,E05135,M0128,Type D,20
2023-06-26,E06167,M0096,Type A,910
2023-06-18,E03212,M0001,Type B,152
2023-11-28,E06716,M0059,Type D,58
2023-05-14,E02494,M0184,Type C,709
2023-01-19,E03634,M0155,Type D,741
2023-02-26,E07013,M0041,Type C,667
2023-04-22,E04367,M0020,Type D,578
2023-11-20,E04451,M0091,Type C,197
2023-06-05,E02746,M0139,Type A,66
2023-03-16,E08495,M0061,Type D,559
2023-12-09,E09185,M0086,Type A,17
2023-10-06,E04419,M0191,Type B,934
2023-08-06,E01967,M0100,Type D,75
2023-03-19,E02523,M0169,Type D,648
2023-08-30,E09953,M0042,Type D,947
2023-07-12,E08332,M0124,Type C,78
2023-09-01,E08613,M0117,Type A,914
2023-01-27,E04606,M0098,Type D,534
2023-07-12,E01712,M0145,Type C,367
2023-08-15,E02749,M0170,Type C,977
2023-05-31,E04796,M0013,Type B,59
2023-07-17,E07553,M0122,Type D,803
2023-03-12,E08898,M0171,Type D,941
2023-04-04,E01980,M0017,Type B,458
2023-04-30,E05869,M0002,Type D,542
2023-07-25,E06869,M0051,Type A,896
2023-03-19,E00052,M0189,Type C,692
2023-02-15,E00479,M0127,Type A,442
2023-06-19,E00494,M0199,Type C,284
2023-01-27,E00326,M0060,Type D,722
2023-12-13,E05739,M0028,Type A,512
2023-01-20,E05457,M0091,Type D,311
2023-03-24,E02859,M0136,Type C,785
2023-10-12,E00554,M0193,Type B,683
2023-01-10,E00802,M0036,Type C,79
2023-06-12,E02068,M0081,Type D,359
2023-08-21,E09048,M0088,Type A,987
2023-08-07,E01582,M0171,Type B,828
2023-07-23,E06130,M0040,Type D,912
2023-02-08,E03934,M0012,Type B,184
2023-07-05,E05755,M0025,Type D,224
2023-05-23,E08081,M0130,Type D,108
2023-12-29,E07519,M0093,Type A,200
2023-11-20,E02574,M0110,Type B,991
2023-12-31,E00575,M0164,Type C,827
2023-08-08,E04001,M0155,Type A,646
2023-02-26,E09558,M0119,Type D,360
2023-02-05,E01107,M0126,Type B,380
2023-11-05,E08410,M0109,Type A,749
2023-10-15,E06133,M0130,Type C,830
2023-12-25,E09917,M0095,Type B,959
2023-08-04,E08953,M0068,Type A,316
2023-08-08,E06454,M0107,Type A,407
2023-11-22,E09054,M0107,Type D,829
2023-01-20,E02475,M0188,Type C,776
2023-02-05,E08051,M0106,Type D,902
2023-08-22,E08324,M0074,Type D,652
2023-05-18,E09681,M0184,Type A,787
2023-11-13,E00558,M0166,Type B,574
2023-07-11,E00331,M0047,Type D,890
2023-07-10,E05279,M0197,Type C,874
2023-04-05,E00257,M0071,Type B,768
2023-09-21,E05022,M0072,Type A,732
2023-08-26,E05974,M0043,Type D,652
2023-12-03,E08827,M0186,Type C,669
2023-09-29,E07164,M0105,Type D,340
2023-02-26,E03656,M0198,Type B,429
2023-07-04,E07474,M0171,Type D,333
2023-01-15,E03794,M0144,Type C,438
2023-06-06,E06828,M0185,Type A,149
2023-09-28,E02293,M0151,Type B,99
2023-01-06,E09582,M0098,Type C,935
2023-08-07,E00969,M0123,Type A,421
2023-09-13,E07679,M0113,Type B,255
2023-08-22,E01406,M0116,Type D,599
2023-05-18,E01553,M0151,Type C,831
2023-12-22,E07068,M0011,Type C,977
2023-05-07,E08380,M0156,Type C,13
2023-07-31,E06720,M0118,Type C,351
2023-06-07,E03144,M0030,Type C,92
2023-08-10,E08452,M0020,Type B,175
2023-08-27,E09780,M0154,Type A,505
2023-11-20,E02520,M0020,Type A,200
2023-03-13,E05108,M0053,Type A,749
2023-02-27,E08520,M0099,Type A,413
2023-01-24,E04094,M0132,Type B,183
2023-05-03,E06621,M0126,Type D,175
2023-11-16,E03242,M0194,Type C,703
2023-08-14,E08287,M0036,Type A,53
2023-04-17,E03509,M0026,Type A,597
2023-11-07,E06489,M0047,Type A,799
2023-10-08,E07359,M0188,Type D,293
2023-05-17,E07971,M0074,Type C,352
2023-05-30,E09346,M0176,Type B,838
2023-06-19,E08170,M0192,Type B,549
2023-01-14,E09527,M0193,Type D,684
2023-10-03,E00714,M0101,Type D,368
2023-01-24,E07645,M0161,Type B,405
2023-10-11,E01001,M0007,Type C,232
2023-08-23,E00271,M0151,Type B,404
2023-07-22,E09397,M0024,Type B,336
2023-07-25,E08214,M0035,Type C,51
2023-12-09,E09938,M0096,Type C,33
2023-07-28,E02335,M0125,Type A,243
2023-11-16,E06657,M0099,Type B,442
2023-09-22,E06459,M0158,Type D,960
2023-06-10,E09705,M0199,Type B,154
2023-05-06,E00622,M0102,Type D,967
2023-08-17,E01376,M0120,Type B,816
2023-11-20,E01113,M0186,Type A,415
2023-01-29,E09203,M0029,Type A,126
2023-01-25,E05374,M0172,Type D,92
2023-10-02,E00843,M0172,Type D,161
2023-01-13,E03568,M0189,Type B,463
2023-06-26,E06551,M0159,Type C,777
2023-09-10,E03635,M0180,Type C,184
2023-02-07,E00911,M0112,Type A,354
2023-04-01,E02063,M0097,Type B,609
2023-09-21,E03763,M0054,Type B,741
2023-11-05,E03531,M0097,Type C,578
2023-12-21,E02500,M0061,Type D,396
2023-03-14,E03120,M0074,Type C,572
2023-10-17,E08208,M0002,Type A,217
2023-08-22,E08014,M0068,Type D,959
2023-09-21,E09300,M0133,Type D,330
2023-04-20,E01695,M0081,Type D,526
2023-04-02,E06891,M0150,Type B,368
2023-02-22,E06389,M0072,Type A,258
2023-11-09,E08818,M0124,Type C,268
2023-10-01,E09724,M0154,Type D,814
2023-07-15,E06386,M0085,Type B,779
2023-11-18,E03326,M0131,Type D,372
2023-09-12,E01533,M0103,Type D,468
2023-12-24,E03672,M0139,Type B,950
2023-09-17,E02282,M0103,Type C,509
2023-05-17,E00868,M0042,Type A,711
2023-11-17,E01227,M0117,Type D,828
2023-03-21,E00916,M0066,Type A,606
2023-01-15,E08612,M0138,Type D,109
2023-04-12,E01352,M0083,Type B,497
2023-11-20,E05204,M0051,Type C,784
2023-07-24,E08783,M0132,Type A,525
2023-05-10,E04555,M0069,Type A,153
2023-09-25,E01182,M0163,Type A,150
2023-12-25,E07048,M0183,Type C,490
2023-05-25,E07117,M0193,Type A,799
2023-04-29,E00072,M0158,Type C,147
2023-08-20,E06667,M0108,Type B,87
2023-02-07,E04602,M0065,Type A,65
2023-10-30,E00862,M0128,Type B,744
2023-11-25,E01644,M0142,Type D,298
2023-08-18,E08290,M0017,Type A,202
2023-09-20,E04038,M0055,Type B,18
2023-04-02,E07422,M0004,Type B,896
2023-01-10,E01531,M0199,Type C,191
2023-07-06,E03774,M0060,Type B,153
2023-04-10,E02439,M0058,Type A,49
